,x,y,command
1119,516.2173393505317,355.8745819725731,1
1120,514.6845447114816,351.11532356453307,0
1121,513.1517500724316,346.35606515649306,0
1122,511.61895543338153,341.59680674845305,0
1123,510.0861607943315,336.83754834041304,0
1124,508.5533661552814,332.078289932373,0
1125,507.02057151623137,327.319031524333,0
1126,505.4877768771813,322.559773116293,0
1127,503.9549822381313,317.80051470825305,0
1128,502.42218759908127,313.04125630021304,0
1129,500.8893929600312,308.2819978921731,0
1130,499.3565983209812,303.52273948413307,1
1131,497.82380368193117,298.76348107609306,1
1132,496.2910090428811,294.00422266805305,1
1133,494.75821440383106,289.24496426001303,1
1134,493.225419764781,284.485705851973,1
1135,491.69262512573096,279.726447443933,1
1136,490.1598304866809,274.967189035893,1
1137,488.6270358476309,270.20793062785305,1
1138,487.09424120858085,265.44867221981303,1
1139,485.5614465695308,260.689413811773,1
1140,484.02865193048075,255.930155403733,0
1141,482.49585729143075,251.17089699569303,0
1142,480.9630626523807,246.41163858765302,0
1143,479.43026801333065,241.652380179613,0
1144,477.8974733742806,236.89312177157302,0
1145,476.36467873523054,232.133863363533,0
1146,474.8318840961805,227.374604955493,0
1147,473.2990894571305,222.61534654745302,0
1148,471.76629481808044,217.856088139413,0
1149,470.2335001790304,213.096829731373,0
1150,468.70070553998033,208.33757132333298,1
1151,467.1679109009303,203.578312915293,1
1152,465.6351162618803,198.819054507253,1
1153,464.10232162283023,194.059796099213,1
1154,462.5695269837802,189.300537691173,1
1155,461.0367323447301,184.54127928313298,1
1156,459.5039377056801,179.782020875093,1
1157,457.9711430666301,175.022762467053,1
1158,456.43834842758,170.263504059013,1
1159,454.90555378852997,165.504245650973,1
1160,453.3727591494799,160.74498724293298,0
1161,451.83996451042987,155.985728834893,0
1162,450.30716987137987,151.22647042685298,0
1163,448.7743752323298,146.46721201881297,0
1164,447.24158059327976,141.707953610773,0
1165,445.7087859542297,136.94869520273298,0
1166,444.17599131517966,132.18943679469297,0
1167,442.6431966761296,127.43017838665298,0
1168,441.1104020370796,122.67091997861297,0
1169,439.57760739802956,117.91166157057296,0
1170,438.0448127589795,113.15240316253296,1
1171,436.51201811992945,108.39314475449297,1
1172,434.9792234808794,103.63388634645295,1
1173,433.4464288418294,98.87462793841297,1
1174,431.91363420277935,94.11536953037296,1
1175,430.3808395637293,89.35611112233296,1
1176,428.84804492467924,84.59685271429296,1
1177,427.3152502856292,79.83759430625295,1
1178,425.7824556465792,75.07833589821296,1
1179,424.24966100752914,70.31907749017294,1
1180,422.7168663684791,65.55981908213295,0
1181,421.18407172942904,60.80056067409294,0
1182,420.3054750307982,58.072557444758566,0
1183,420.04697971594106,57.10697621224017,0
1184,419.8861730744457,56.12041239350068,0
1185,419.8246618331184,55.12272340810232,0
1186,419.8630605919495,54.12387783459504,0
1187,420.00098568323375,53.13385580777489,0
1188,420.237059005051,52.16254930047609,0
1189,420.5689217908051,51.21966328624829,0
1190,420.9932581772401,50.314618770469025,1
1191,421.5058283354497,49.45645865877198,1
1192,422.10151083384613,48.65375740332324,1
1193,422.774353809812,47.91453532972948,1
1194,423.5176344387437,47.24617850059572,1
1195,424.32392610629284,46.655364916429264,1
1196,425.18517261264196,46.14799779126611,1
1197,426.09276866738975,45.7291465697076,1
1198,427.03764587076864,45.402996274705764,1
1199,428.01036332209725,45.17280569219729,1
1200,429.0012019501396,45.0408748103917,0
1201,430.000261622852,45.008521839049465,0
1202,430.9975600662299,45.07607003836576,0
1203,431.9831326038901,45.24284448906149,0
1204,432.9471317208233,45.507178835953596,0
1205,433.87992545650883,45.86643193762525,0
1206,434.7721936442803,46.31701425583785,0
1207,435.6150210353502,46.854423721010505,0
1208,436.3999863770286,47.47329071541117,0
1209,437.11924655509654,48.16743172460204,0
1210,437.76561495961056,48.92991112107176,1
1211,438.3326332911338,49.75311046273302,1
1212,438.81463608992885,50.628804613877435,1
1213,439.2068073433593,51.54824392801277,1
1214,439.50522860589524,52.50224167143845,1
1215,439.7220856542189,53.478345277379425,1
1216,440.12501818729356,55.04931405690583,1
1217,441.6578128263436,59.80857246494583,1
1218,443.19060746539367,64.56783087298584,1
1219,444.72340210444366,69.32708928102583,1
1220,446.2561967434937,74.08634768906583,0
1221,447.78899138254377,78.84560609710584,0
1222,449.3217860215938,83.60486450514583,0
1223,450.8545806606439,88.36412291318584,0
1224,452.38737529969393,93.12338132122585,0
1225,453.9201699387439,97.88263972926585,0
1226,455.452964577794,102.64189813730584,0
1227,456.98575921684403,107.40115654534584,0
1228,458.5185538558941,112.16041495338584,0
1229,460.05134849494414,116.91967336142585,0
1230,461.58414313399413,121.67893176946585,1
1231,463.1169377730442,126.43819017750586,1
1232,464.64973241209424,131.19744858554586,1
1233,466.1825270511443,135.95670699358584,1
1234,467.71532169019434,140.71596540162585,1
1235,469.2481163292444,145.47522380966586,1
1236,470.7809109682944,150.23448221770587,1
1237,472.31370560734445,154.99374062574586,1
1238,473.8465002463945,159.75299903378584,1
1239,475.37929488544455,164.51225744182585,1
1240,476.9120895244946,169.27151584986586,0
1241,478.4448841635446,174.03077425790588,0
1242,479.97767880259465,178.79003266594586,0
1243,481.5104734416447,183.54929107398584,0
1244,483.04326808069476,188.30854948202585,0
1245,484.5760627197448,193.06780789006586,0
1246,486.10885735879486,197.82706629810588,0
1247,487.64165199784486,202.5863247061459,0
1248,489.1744466368949,207.3455831141859,0
1249,490.70724127594497,212.1048415222259,0
1250,492.240035914995,216.86409993026587,1
1251,493.7728305540451,221.62335833830588,1
1252,495.3056251930951,226.3826167463459,1
1253,496.8384198321451,231.1418751543859,1
1254,498.3712144711952,235.9011335624259,1
1255,499.9040091102452,240.66039197046587,1
1256,501.4368037492953,245.41965037850588,1
1257,502.96959838834533,250.1789087865459,1
1258,504.5023930273953,254.9381671945859,1
1259,506.0351876664454,259.6974256026259,1
1260,507.56798230549543,264.45668401066587,0
1261,509.1007769445455,269.2159424187059,0
1262,510.63357158359554,273.9752008267459,0
1263,512.1663662226456,278.7344592347859,0
1264,513.6991608616956,283.49371764282586,0
1265,515.2319555007457,288.2529760508659,0
1266,516.7647501397956,293.0122344589059,0
1267,518.2975447788457,297.7714928669459,0
1268,519.8303394178957,302.5307512749859,0
1269,521.3631340569458,307.2900096830259,0
1270,522.8959286959958,312.04926809106587,1
1271,524.4287233350459,316.8085264991059,1
1272,525.961517974096,321.5677849071459,1
1273,527.494312613146,326.3270433151859,1
1274,529.0271072521961,331.08630172322586,1
1275,530.5599018912461,335.8455601312659,1
1276,532.0926965302962,340.60481853930594,1
1277,533.6254911693461,345.3640769473459,1
1278,535.1582858083962,350.1233353553859,1
1279,536.6910804474462,354.8825937634259,1
1280,538.2238750864963,359.6418521714659,0
1281,539.7566697255463,364.4011105795059,0
1282,541.2894643645964,369.16036898754595,0
1283,542.8222590036464,373.9196273955859,0
1284,544.3550536426965,378.6788858036259,0
1285,545.8878482817465,383.43814421166593,0
1286,547.4206429207966,388.19740261970594,0
1287,548.9534375598466,392.9566610277459,0
1288,550.4862321988967,397.71591943578596,0
1289,552.0190268379466,402.4751778438259,0
1290,553.5518214769967,407.23443625186593,1
1291,555.0846161160467,411.99369465990594,1
1292,556.6174107550968,416.75295306794595,1
1293,558.1502053941468,421.5122114759859,1
1294,559.6830000331969,426.2714698840259,1
1295,561.215794672247,431.03072829206593,1
1296,562.748589311297,435.78998670010594,1
1297,564.281383950347,440.5492451081459,1
1298,565.8141785893971,445.30850351618597,1
1299,567.346973228447,450.0677619242259,1
1300,568.8797678674971,454.82702033226593,0
1301,570.4125625065471,459.58627874030594,0
1302,570.9398921776005,461.223613649257,0
1303,571.2934933660806,462.1585645270577,0
1304,571.7386673619934,463.05354333002344,0
1305,572.2709661339265,463.89960772579553,0
1306,572.8850711285056,464.68830411860324,0
1307,573.5748464116209,465.411752114798,0
1308,574.3333999766528,466.0627232611418,0
1309,575.1531526071241,466.634713269123,0
1310,576.0259136057251,467.1220070036565,1
1311,576.9429626330545,467.51973558682477,1
1312,577.8951368383673,467.8239250460964,1
1313,578.8729224117508,468.03153602094596,1
1314,579.8665496429687,468.1404941311399,1
1315,580.8660905371762,468.1497107032579,1
1316,581.8615580121627,468.0590936483579,1
1317,582.8430056859761,467.8695483820984,1
1318,583.8006272578828,467.58296877812467,1
1319,584.724854489684,467.20221824510895,1
1320,585.6064528083887,466.73110111651766,0
1321,586.4366135750138,466.17432463896915,0
1322,587.2070420975938,465.53745193898123,0
1323,587.9100405090011,464.8268464380501,0
1324,588.5385846814893,464.049608271446,0
1325,589.0863944094557,463.2135033460089,0
1326,589.5479961591806,462.3268857457743,0
1327,589.9187777585659,461.39861426072684,0
1328,590.1950344804345,460.43796387269947,0
1329,590.3740060589399,459.45453308282043,0
1330,590.45390426923,458.4581480064632,1
1331,590.4339307947981,457.4587641939498,1
1332,590.3142852039987,456.46636715798223,1
1333,590.0961629560252,455.49087260170126,1
1334,589.7960242696795,454.5370826200087,1
1335,589.4862046649115,453.5862872621627,1
1336,589.1763850601434,452.63549190431684,1
1337,588.8665654553753,451.68469654647095,1
1338,588.5567458506072,450.733901188625,1
1339,588.2469262458391,449.7831058307791,1
1340,587.937106641071,448.83231047293316,0
1341,587.6272870363028,447.88151511508727,0
1342,587.3174674315347,446.9307197572414,0
1343,587.0076478267666,445.97992439939543,0
1344,586.6978282219985,445.02912904154954,0
1345,586.3880086172304,444.0783336837036,0
1346,586.0781890124623,443.1275383258577,0
1347,585.7683694076942,442.1767429680118,0
1348,585.4585498029262,441.22594761016586,0
1349,585.1487301981581,440.27515225231997,0
1350,584.83891059339,439.324356894474,1
1351,584.5290909886219,438.37356153662813,1
1352,584.2192713838538,437.42276617878224,1
1353,583.9094517790857,436.4719708209363,1
1354,583.5996321743175,435.5211754630904,1
1355,583.2898125695494,434.5703801052445,1
1356,582.9799929647813,433.61958474739856,1
1357,582.6701733600132,432.66878938955267,1
1358,582.3603537552451,431.7179940317068,1
1359,582.050534150477,430.76719867386083,1
1360,581.7407145457089,429.81640331601494,0
1361,581.4308949409408,428.865607958169,0
1362,581.1210753361728,427.9148126003231,0
1363,580.8112557314047,426.9640172424772,0
1364,580.5014361266366,426.01322188463126,0
1365,580.1916165218685,425.0624265267854,0
1366,579.8817969171004,424.1116311689394,0
1367,579.5719773123323,423.16083581109353,0
1368,579.2621577075641,422.21004045324764,0
1369,578.952338102796,421.2592450954017,0
1370,578.6425184980279,420.3084497375558,1
1371,578.3326988932598,419.35765437970986,1
1372,578.0228792884917,418.40685902186397,1
1373,577.7130596837236,417.4560636640181,1
1374,577.4032400789555,416.5052683061721,1
1375,577.0934204741875,415.55447294832624,1
1376,576.7836008694194,414.6036775904803,1
1377,576.4737812646513,413.6528822326344,1
1378,576.1639616598832,412.7020868747885,1
1379,575.8541420551151,411.75129151694256,1
1380,575.544322450347,410.80049615909667,0
1381,575.2345028455788,409.8497008012507,0
1382,574.9246832408107,408.89890544340483,0
1383,574.6148636360426,407.94811008555894,0
1384,574.3050440312745,406.997314727713,0
1385,573.9952244265064,406.0465193698671,0
1386,573.6854048217383,405.09572401202115,0
1387,573.3755852169702,404.14492865417526,0
1388,573.0657656122022,403.19413329632937,0
1389,572.7559460074341,402.2433379384834,0
1390,572.446126402666,401.29254258063753,1
1391,572.0598173637037,400.13889758566415,1
1392,570.5270227246536,395.37963917762414,1
1393,568.9942280856036,390.62038076958413,1
1394,567.4614334465535,385.8611223615442,1
1395,565.9286388075035,381.10186395350416,1
1396,564.3958441684536,376.34260554546415,1
1397,562.8630495294035,371.58334713742414,1
1398,561.3302548903534,366.82408872938413,1
1399,559.7974602513034,362.0648303213442,1
1400,558.2646656122533,357.30557191330416,0
1401,556.7318709732033,352.54631350526415,0
1402,555.1990763341532,347.78705509722414,0
1403,553.6662816951032,343.02779668918413,0
1404,552.1334870560531,338.2685382811442,0
1405,550.6006924170031,333.50927987310416,0
1406,549.067897777953,328.75002146506415,0
1407,547.5351031389031,323.99076305702414,0
1408,546.002308499853,319.2315046489841,0
1409,544.469513860803,314.4722462409441,0
1410,542.9367192217529,309.71298783290416,1
1411,541.4039245827029,304.95372942486415,1
1412,539.8711299436528,300.19447101682414,1
1413,538.3383353046028,295.4352126087841,1
1414,536.8055406655527,290.6759542007441,1
1415,535.2727460265027,285.9166957927041,1
1416,533.7399513874526,281.1574373846641,1
1417,532.2071567484027,276.39817897662414,1
1418,530.6743621093526,271.6389205685841,1
1419,529.1415674703026,266.8796621605441,1
1420,527.6087728312525,262.1204037525041,0
1421,526.0759781922025,257.3611453444641,0
1422,524.5431835531524,252.60188693642414,0
1423,523.0103889141024,247.84262852838413,0
1424,521.4775942750523,243.0833701203441,0
1425,519.9447996360022,238.3241117123041,0
1426,518.4120049969522,233.5648533042641,0
1427,516.8792103579021,228.80559489622414,0
1428,515.3464157188522,224.04633648818412,0
1429,513.8136210798021,219.2870780801441,0
1430,512.2808264407521,214.5278196721041,1
1431,510.74803180170204,209.7685612640641,1
1432,509.215237162652,205.00930285602414,1
1433,507.68244252360194,200.25004444798412,1
1434,506.1496478845519,195.4907860399441,1
1435,504.61685324550183,190.7315276319041,1
1436,503.08405860645183,185.9722692238641,1
1437,501.5512639674018,181.21301081582408,1
1438,500.0184693283517,176.45375240778412,1
1439,498.4856746893017,171.6944939997441,1
1440,496.9528800502517,166.9352355917041,0
1441,495.4200854112016,162.1759771836641,0
1442,493.8872907721516,157.4167187756241,0
1443,492.3544961331015,152.65746036758412,0
1444,490.82170149405147,147.89820195954408,0
1445,489.2889068550014,143.1389435515041,0
1446,487.7561122159514,138.3796851434641,0
1447,486.22331757690137,133.62042673542408,0
1448,484.6905229378513,128.8611683273841,0
1449,483.15772829880126,124.10190991934408,0
1450,481.6249336597512,119.34265151130408,1
1451,480.0921390207012,114.58339310326409,1
1452,478.55934438165116,109.82413469522407,1
1453,477.0265497426011,105.06487628718408,1
1454,475.49375510355105,100.30561787914408,1
1455,473.960960464501,95.54635947110407,1
1456,472.42816582545095,90.78710106306407,1
1457,470.89537118640095,86.02784265502407,1
1458,469.3625765473509,81.26858424698406,1
1459,467.82978190830084,76.50932583894406,1
1460,466.2969872692508,71.75006743090407,0
1461,464.76419263020074,66.99080902286407,0
1462,463.23139799115074,62.231550614824066,0
1463,461.6986033521007,57.47229220678406,0
1464,460.16580871305064,52.713033798744064,0
1465,459.94456134378896,52.026070669053084,0
1466,459.65597532165805,51.068946954213935,0
1467,459.4615375272366,50.08845682754494,0
1468,459.3659567912336,49.093453678152954,0
1469,459.37018812476845,48.09387924860237,0
1470,459.47418924975517,47.0997209561779,1
1471,459.67692102133105,46.120912101912396,1
1472,459.9763578106488,45.16723262032649,1
1473,460.36950774429005,44.248211361555676,1
1474,460.85244259807604,43.37303088222953,1
1475,461.4203370465848,42.5504356964013,1
1476,462.0675168762078,41.78864490325395,1
1477,462.7875156800165,41.09527006457806,1
1478,463.57313946796336,40.47723915256243,1
1479,464.4165385468519,39.94072732778605,1
1480,465.3092859518764,39.49109523905487,0
1481,466.2424616460691,39.132835461570885,0
1482,467.20674164636034,38.86952760860576,0
1483,468.19249118573595,38.70380256518833,0
1484,469.1898609806438,38.63731620117101,0
1485,470.1888856417799,38.67073282632559,0
1486,471.17958324496385,38.80371855277958,0
1487,472.15205506722566,39.034944631113504,0
1488,473.0965844915737,39.36210072678582,0
1489,474.0037340922199,39.781918004232,0
1490,474.8644399302183,40.29020178798894,1
1491,475.6701021173472,40.88187347450563,1
1492,476.41267074334934,41.55102127587105,1
1493,477.0847263079742,42.290959288444796,1
1494,477.6795538541721,43.094294296196246,1
1495,478.1912100617253,43.95299964127517,1
1496,478.614582630939,44.8584954237238,1
1497,478.9454413630499,45.80173422900103,1
1498,479.1804804269742,46.773291526757795,1
1499,479.37325077057613,47.7542872577546,1
1500,479.7641045002843,49.00282728120035,0
1501,481.29689913933436,53.76208568924035,0
1502,482.8296937783844,58.52134409728035,0
1503,484.3624884174344,63.28060250532035,0
1504,485.89528305648446,68.03986091336034,0
1505,487.4280776955345,72.79911932140035,0
1506,488.96087233458456,77.55837772944035,0
1507,490.4936669736346,82.31763613748035,0
1508,492.0264616126846,87.07689454552036,0
1509,493.55925625173467,91.83615295356037,0
1510,495.0920508907847,96.59541136160036,1
1511,496.6248455298348,101.35466976964037,1
1512,498.1576401688848,106.11392817768036,1
1513,499.6904348079348,110.87318658572036,1
1514,501.2232294469849,115.63244499376037,1
1515,502.7560240860349,120.39170340180036,1
1516,504.288818725085,125.15096180984037,1
1517,505.82161336413503,129.91022021788038,1
1518,507.3544080031851,134.6694786259204,1
1519,508.8872026422351,139.42873703396037,1
1520,510.41999728128513,144.18799544200039,0
1521,511.9527919203352,148.94725385004037,0
1522,513.4855865593852,153.70651225808038,0
1523,515.0183811984352,158.4657706661204,0
1524,516.5511758374853,163.22502907416037,0
1525,518.0839704765353,167.9842874822004,0
1526,519.6167651155854,172.74354589024037,0
1527,521.1495597546354,177.5028042982804,0
1528,522.6823543936855,182.2620627063204,0
1529,524.2151490327356,187.0213211143604,0
1530,525.7479436717856,191.7805795224004,1
1531,527.2807383108357,196.5398379304404,1
1532,528.8135329498856,201.29909633848038,1
1533,530.3463275889357,206.0583547465204,1
1534,531.8791222279857,210.81761315456043,1
1535,533.4119168670358,215.5768715626004,1
1536,534.9447115060858,220.33612997064043,1
1537,536.4775061451359,225.0953883786804,1
1538,538.0103007841859,229.85464678672042,1
1539,539.543095423236,234.61390519476043,1
1540,541.075890062286,239.37316360280042,0
1541,542.608684701336,244.13242201084043,0
1542,544.141479340386,248.8916804188804,0
1543,545.6742739794361,253.65093882692042,0
1544,547.2070686184861,258.41019723496044,0
1545,548.7398632575362,263.1694556430004,0
1546,550.2726578965862,267.9287140510404,0
1547,551.8054525356363,272.6879724590804,0
1548,553.3382471746863,277.4472308671204,0
1549,554.8710418137364,282.20648927516044,0
1550,556.4038364527864,286.9657476832004,1
1551,557.9366310918365,291.7250060912404,1
1552,559.4694257308864,296.4842644992804,1
1553,561.0022203699365,301.2435229073204,1
1554,562.5350150089865,306.00278131536044,1
1555,564.0678096480366,310.7620397234004,1
1556,565.6006042870866,315.5212981314404,1
1557,567.1333989261367,320.2805565394804,1
1558,568.6661935651867,325.0398149475204,1
1559,570.1989882042368,329.79907335556044,1
1560,571.7317828432869,334.5583317636004,0
1561,573.1797425498069,339.05418152207136,0
1562,573.5333437382869,339.98913239987206,0
1563,573.9785177341997,340.8841112028378,0
1564,574.5108165061329,341.7301755986099,0
1565,575.1249215007119,342.5188719914176,0
1566,575.8146967838272,343.24231998761235,0
1567,576.5732503488591,343.89329113395615,0
1568,577.3930029793304,344.46528114193734,0
1569,578.2657639779314,344.95257487647086,0
1570,579.1828130052609,345.3503034596391,1
1571,580.1349872105736,345.65449291891076,1
1572,581.1127727839571,345.8621038937604,1
1573,582.106400015175,345.9710620039543,1
1574,583.1059409093825,345.98027857607224,1
1575,584.101408384369,345.88966152117223,1
1576,585.0828560581824,345.70011625491276,1
1577,586.0404776300891,345.413536650939,1
1578,586.9647048618904,345.0327861179233,1
1579,587.846303180595,344.561668989332,1
1580,588.6764639472201,344.00489251178357,0
1581,589.4468924698001,343.3680198117956,0
1582,590.1498908812074,342.65741431086445,0
1583,590.7784350536956,341.88017614426036,0
1584,591.326244781662,341.04407121882326,0
1585,591.7878465313869,340.15745361858865,0
1586,592.1586281307722,339.2291821335412,0
1587,592.4348848526408,338.2685317455138,0
1588,592.6138564311462,337.2851009556348,0
1589,592.6937546414363,336.2887158792776,0
1590,592.6737811670044,335.28933206676413,1
1591,592.554135576205,334.2969350307966,1
1592,592.3360133282315,333.3214404745156,1
1593,592.0359948393724,332.3676113413644,1
1594,591.7263934004081,331.4167449212026,1
1595,591.4167919614439,330.4658785010409,1
1596,591.1071905224795,329.5150120808791,1
1597,590.7975890835153,328.5641456607174,1
1598,590.4879876445509,327.6132792405556,1
1599,590.1783862055867,326.66241282039385,1
1600,589.8687847666224,325.71154640023207,0
1601,589.559183327658,324.76067998007034,0
1602,589.2495818886938,323.80981355990855,0
1603,588.9399804497295,322.8589471397468,0
1604,588.6303790107652,321.90808071958503,0
1605,588.3207775718009,320.9572142994233,0
1606,588.0111761328367,320.0063478792615,0
1607,587.7015746938723,319.0554814590998,0
1608,587.3919732549081,318.104615038938,0
1609,587.0823718159437,317.15374861877626,0
1610,586.7727703769795,316.2028821986145,1
1611,586.4631689380152,315.25201577845274,1
1612,586.1535674990508,314.30114935829096,1
1613,585.8439660600866,313.3502829381292,1
1614,585.5343646211223,312.39941651796744,1
1615,585.224763182158,311.44855009780565,1
1616,584.9151617431937,310.4976836776439,1
1617,584.6055603042294,309.5468172574822,1
1618,584.2959588652651,308.5959508373204,1
1619,583.9863574263009,307.64508441715867,1
1620,583.6767559873365,306.6942179969969,0
1621,583.3671545483722,305.74335157683515,0
1622,583.057553109408,304.79248515667337,0
1623,582.7479516704436,303.8416187365116,0
1624,582.4383502314794,302.89075231634985,0
1625,582.1287487925151,301.9398858961881,0
1626,581.8191473535508,300.98901947602633,0
1627,581.5095459145865,300.03815305586454,0
1628,581.1999444756221,299.0872866357028,0
1629,580.8903430366579,298.1364202155411,0
1630,580.5807415976936,297.1855537953793,1
1631,580.2711401587293,296.2346873752175,1
1632,579.961538719765,295.2838209550558,1
1633,579.6519372808008,294.33295453489404,1
1634,579.3423358418364,293.38208811473226,1
1635,579.0327344028722,292.43122169457047,1
1636,578.7231329639078,291.48035527440874,1
1637,578.4135315249436,290.52948885424695,1
1638,578.1039300859793,289.5786224340852,1
1639,577.7943286470149,288.62775601392343,1
1640,577.4847272080507,287.6768895937617,0
1641,577.1751257690864,286.7260231735999,0
1642,576.8655243301221,285.7751567534382,0
1643,576.5559228911578,284.8242903332764,0
1644,576.2463214521936,283.87342391311466,0
1645,575.9367200132292,282.9225574929529,0
1646,575.627118574265,281.97169107279115,0
1647,575.3175171353006,281.02082465262936,0
1648,575.0079156963363,280.0699582324676,0
1649,574.6983142573721,279.11909181230584,0
1650,574.29966773591,277.9694654584785,1
1651,572.76687309686,273.2102070504385,1
1652,571.2340784578099,268.45094864239854,1
1653,569.7012838187599,263.6916902343585,1
1654,568.1684891797098,258.9324318263185,1
1655,566.6356945406598,254.17317341827848,1
1656,565.1028999016098,249.4139150102385,1
1657,563.5701052625598,244.6546566021985,1
1658,562.0373106235097,239.89539819415847,1
1659,560.5045159844597,235.1361397861185,1
1660,558.9717213454096,230.37688137807848,0
1661,557.4389267063596,225.61762297003847,0
1662,555.9061320673095,220.85836456199848,0
1663,554.3733374282594,216.09910615395847,0
1664,552.8405427892094,211.3398477459185,0
1665,551.3077481501593,206.58058933787848,0
1666,549.7749535111093,201.8213309298385,0
1667,548.2421588720593,197.06207252179848,0
1668,546.7093642330093,192.30281411375847,0
1669,545.1765695939592,187.5435557057185,0
1670,543.6437749549092,182.78429729767848,1
1671,542.1109803158591,178.02503888963847,1
1672,540.5781856768091,173.26578048159848,1
1673,539.045391037759,168.50652207355847,1
1674,537.512596398709,163.74726366551846,1
1675,535.9798017596589,158.98800525747845,1
1676,534.4470071206089,154.22874684943844,1
1677,532.9142124815589,149.46948844139845,1
1678,531.3814178425089,144.71023003335847,1
1679,529.8486232034588,139.95097162531846,1
1680,528.3158285644088,135.19171321727845,0
1681,526.7830339253587,130.43245480923844,0
1682,525.2502392863087,125.67319640119844,0
1683,523.7174446472586,120.91393799315844,0
1684,522.1846500082086,116.15467958511844,0
1685,520.6518553691585,111.39542117707845,0
1686,519.1190607301085,106.63616276903844,0
1687,517.5862660910584,101.87690436099844,0
1688,516.0534714520085,97.11764595295844,0
1689,514.5206768129584,92.35838754491843,0
1690,512.9878821739084,87.59912913687843,1
1691,511.4550875348583,82.83987072883843,1
1692,509.92229289580825,78.08061232079842,1
1693,508.3894982567582,73.32135391275843,1
1694,506.85670361770815,68.56209550471843,1
1695,505.3239089786581,63.80283709667842,1
1696,503.7911143396081,59.04357868863842,1
1697,502.25831970055805,54.284320280598415,1
1698,500.725525061508,49.52506187255841,1
